longitude,count
-118.1571132,2
-118.0700421,2
-118.1774495,2
-118.1981036,2
-118.1677447,2
-118.1675688,2
-118.0777748,2
-118.2111155,2
-118.1868888,2
-118.2002411,2
-118.1329538,2
-118.113761,2
-118.0961719,2
-118.165799,2
-118.1796124,2
-118.1780636,2
-118.0656428,2
-118.1632533,2
-118.2011499,2
-118.2014251,2
-118.15527,2
-118.1849773,2
-118.1771993,2
-118.1556446,2
-118.1553574,2
-118.1999822,2
-118.1020949,2
-118.1078408,2
-118.1108173,2
-118.2006268,2
-118.1958007,2
-118.154485,2
-118.1531594,2
-118.1295708,2
-118.0859313,2
-118.1152515,2
-118.0955862,2
-118.0955669,2
-118.1977788,2
-118.1793944,2
-118.1390487,2
-118.2020955,2
-118.2143158,2
-118.2135986,2
-118.0746885,2
-118.1665812,2
-118.1785077,2
-118.193372,2
-118.1544278,2
-118.1521454,2
-118.11463,2
-118.0692582,2
-118.2133328,2
-118.1804284,2
-118.1080783,2
-118.1848115,2
-118.0857107,2
-118.0888931,2
-118.2121765,2
-118.2240961,2
-118.1041151,2
-118.074197,2
-118.1510356,2
-118.171564,2
-118.2091211,2
-118.1061034,2
-118.1752271,2
-118.1546089,2
-118.1129474,2
-118.091095,2
-118.1751678,2
-118.1500101,2
-118.1502593,2
-118.174145,2
-118.1891325,2
-118.0714097,2
-118.1760982,2
-118.2223136,2
-118.0964195,2
-118.1898732,2
-118.0632122,2
-118.1897856,2
-118.1968975,2
-118.1752357,2
-118.1490683,2
-118.149049,2
-118.068207,2
-118.1972977,2
-118.1481913,2
-118.1274445,2
-118.0684975,2
-118.1489391,2
-118.1036653,2
-118.1480817,2
-118.1104279,2
-118.1654864,2
-118.1320906,2
-118.1684713,2
-118.106832,2
-118.066701,2
-118.1023112,2
-118.0723154,2
-118.1077654,2
-118.1476971,2
-118.0983457,2
-118.1032704,2
-118.0469455,2
-118.1896221,2
-118.1874454,2
-118.0972045,2
-118.1734604,2
-118.1772594,2
-118.147737,2
-118.1407504,2
-118.0646586,2
-118.1877333,2
-118.1806911,2
-118.0790229,2
-118.1224189,2
-118.1219963,2
-118.1929699,2
-118.1447967,2
-118.0763971,2
-118.0677677,2
-118.1964786,2
-118.0659351,2
-118.0699437,2
-118.2047366,2
-118.1755115,2
-118.1807026,2
-118.1437354,2
-118.1426648,2
-118.1763187,2
-118.1761505,2
-118.1664626,2
-118.1699768,2
-118.2090257,2
-118.1763008,2
-118.1676388,2
-118.1391664,2
-118.1839498,2
-118.1973686,2
-118.1361128,2
-118.0445029,2
-118.1705586,2
-118.0457193,2
-118.0449101,2
-118.1218002,2
-118.1861111,2
-118.1366931,2
-118.1763345,2
-118.0973897,2
-118.1308748,2
-118.1633037,2
-118.1741953,2
-118.1208858,2
-118.1820237,2
-118.1212967,2
-118.1613073,2
-118.1214434,2
-118.213702,2
-118.1715468,2
-118.1898759,2
-118.1178684,2
-118.1923907,2
-118.1805804,2
-118.2009274,2
-118.1960401,2
-118.1719981,2
-118.1841239,2
-118.1894652,2
-118.1502435,2
-118.1797739,2
-118.1720136,2
-118.158947,2
-118.1734405,2
-118.1575637,2
-118.1715417,2
-118.1600725,2
-118.0968607,2
-118.0974873,2
-118.0972375,2
-118.1789598,2
-118.1923998,2
-118.2146729,2
-118.1673469,2
-118.0727568,2
-118.1019019,2
-118.1129671,2
-118.1129916,2
-118.0966995,2
-118.1148096,2
-118.1075778,2
-118.1926389,2
-118.1115135,2
-118.1002708,2
-118.1513197,2
-118.0955328,2
-118.208815,2
-118.1724079,2
-118.1719548,2
-118.1060566,2
-118.107912,2
-118.1803262,2
-118.1536472,2
-118.215538,2
-118.2077569,2
-118.2045799,2
-118.1915759,2
-118.0926062,2
-118.1969285,2
-118.1969249,2
-118.1041098,2
-118.1719496,2
-118.1751533,2
-118.1676635,2
-118.1676598,2
-118.2045005,2
-118.027654,2
-118.0563555,2
-118.1171354,2
-118.0525831,2
-118.1919545,2
-118.1692254,2
-118.1703502,2
-118.0988423,2
-118.1448741,2
-118.1839864,2
-118.1207764,2
-118.1260206,2
-118.1677681,2
-118.1730988,2
-118.1598417,2
-118.1770865,2
-118.183762,2
-118.1652232,2
-118.1276098,2
-118.1644134,2
-118.1806768,2
-118.1671758,2
-118.168546,2
-118.0937635,2
-118.2165469,2
-118.1707165,2
-118.153494,2
-118.1040061,2
-118.2001099,2
-118.097914,2
-118.182781,2
-118.0970859,2
-118.0088452,2
-118.095525,2
-118.0636483,2
-118.1806791,2
-118.1850243,2
-118.0817612,2
-118.1906101,2
-118.0977454,2
-118.086937,2
-118.0935401,2
-118.169022,2
-118.1686236,2
-118.1652714,2
-118.0907708,2
-117.8311428,2
-118.0900856,2
-118.1828669,2
-118.0973816,2
-118.1491701,2
-118.0765161,2
-118.0789864,2
-118.1850349,2
-118.1849306,2
-118.0283172,2
-118.1677138,2
-118.2016987,2
-118.0584889,2
-118.0814271,2
-118.1817662,2
-118.1164324,2
-118.1301228,2
-118.1818166,2
-118.1253557,2
-118.1818136,2
-118.1814522,2
-118.0828966,2
-118.1820896,2
-118.2005374,2
-118.2003647,2
-118.191597,2
-118.190772,2
-118.1908824,2
-118.1980794,2
-118.0640037,2
-117.9676169,2
-118.2063561,2
-118.0444066,2
-118.2003814,2
-118.2143663,2
-118.1680206,2
-118.1862134,2
-118.1856646,2
-118.198654,2
-118.083392,2
-118.1600148,2
-118.1950709,2
-118.1556714,2
-118.1372266,2
-118.1814099,2
-118.2029035,2
-118.0778737,2
-118.1340124,2
-118.1783201,2
-118.1780694,2
-118.1936699,2
-118.1876593,2
-118.1458867,2
-118.1914051,2
-118.1239773,2
-118.1446601,2
-118.1039261,2
-118.1863398,2
-118.1954124,2
-118.1292816,2
-118.1564974,2
-118.1921528,2
-118.1695454,2
-118.1817631,2
-118.1910753,2
-118.2038164,2
-118.1720119,2
-118.1676889,2
-118.1330432,2
-118.1338823,2
-118.1677309,2
-118.101503,2
-118.1685581,2
-118.1526011,2
-118.1795932,2
-118.1513488,2
-118.1129827,2
-118.0799513,2
-118.0881645,2
-118.1108733,2
-118.0742406,2
-118.180082,2
-118.0775261,2
-118.1898201,2
-118.0620026,2
-118.1341375,2
-118.063866,2
-118.1860175,2
-118.1806953,2
-118.181763,2
-118.1818433,2
-118.1992618,2
-118.1269727,2
-118.1657387,2
-118.1936848,2
-118.1000466,2
-118.2032982,2
-118.2199705,2
-118.1706901,2
-118.220183,2
-118.1937739,2
-118.220019,2
-118.1815922,2
-118.1817349,2
-118.1823425,2
-118.1006979,2
-118.1870961,2
-118.1665507,2
-118.1924071,2
-118.2009253,2
-118.0549715,2
-118.1979754,2
-118.1624422,2
-118.1674333,2
-118.1816361,2
-118.1814212,2
-118.1816462,2
-118.1817616,2
-118.2215495,2
-118.103259,2
-118.1215869,2
-118.2154801,2
-118.2132868,2
-118.2138221,2
-118.1963766,2
-118.2200776,2
-118.2006271,2
-118.1249318,2
-118.192376,2
-118.1950663,2
-118.2197975,2
-118.2143739,2
-118.1991552,2
-118.1664472,2
-118.1794937,2
-118.1093288,2
-118.1159465,2
-118.2087036,2
-118.1996165,2
-118.1777015,2
-118.1480569,2
-118.1089733,2
-118.1813143,2
-118.1508891,2
-118.172539,2
-118.1724415,2
-118.1170688,2
-118.2154633,2
-118.1232382,2
-118.1923393,2
-118.0985971,2
-118.1760305,2
-118.1715709,2
-118.2100338,2
-118.2104941,2
-118.2021974,2
-118.1828628,2
-118.1637146,2
-118.16333,2
-118.1066693,2
-118.1031513,2
-118.1644262,2
-118.1691569,2
-118.1105766,2
-118.0614996,2
-118.0912657,2
-118.065961,2
-118.0496499,2
-118.1682199,2
-118.1268533,2
-117.4596197,2
-118.0710009,2
-118.1817363,2
-118.1815964,2
-118.1824773,2
-118.1163525,2
-118.1423875,2
-118.0798749,2
-118.0534997,2
-118.0972616,2
-118.075203,2
-118.2175173,2
-118.080437,2
-118.1117922,2
-118.1599313,2
-118.1966919,2
-118.1842153,2
-118.1872974,2
-118.1573716,2
-118.1311653,2
-118.1041087,2
-118.1940027,2
-118.1969552,2
-118.1898121,2
-118.1458565,2
-118.1686116,2
-118.2815589,2
-118.219289,2
-118.1391348,2
-118.0674553,2
-118.090635,2
-118.1177275,2
-118.1665174,2
-118.1849659,2
-118.1569669,2
-118.1828593,2
-118.108963,2
-118.0650386,2
-118.1608235,2
-118.1443103,2
-118.15565,2
-118.155617,2
-118.1139872,2
-118.1763133,2
-118.1977993,2
-118.1524192,2
-118.153378,2
-118.1739168,2
-118.0489432,2
-118.0927368,2
-118.1304353,2
-118.1498848,2
-118.1988516,2
-118.1697969,2
-118.1466106,2
-118.1083671,2
-118.1949416,2
-118.1028085,2
-118.1019726,2
-118.1011479,2
-118.152012,2
-118.1491651,2
-118.1599849,2
-118.0842851,2
-118.1833591,2
-118.1507972,2
-118.201424,2
-118.1079735,2
-118.1611406,2
-118.181635,2
-118.2035573,2
-118.1663283,2
-118.2035047,2
-118.185039,2
-118.1850713,2
-118.1806604,2
-118.196354,2
-118.1112688,2
-118.1513249,2
-118.0692643,2
-118.1679184,2
-118.1535011,2
-118.1824253,2
-118.1974666,2
-118.1893427,2
-118.2017487,2
-118.1749028,2
-118.2042191,2
-118.1686242,2
-118.1640922,2
-118.182821,1
-118.1763276,1
-118.0301024,1
-118.1170624,1
-118.1193746,1
-118.1837719,1
-118.1717772,1
-118.1630605,1
-118.1761244,1
-118.0949083,1
-118.0703494,1
-118.0485472,1
-118.0649771,1
-118.1969326,1
-118.1472196,1
-118.1060139,1
-118.1179738,1
-118.1914112,1
-118.1898368,1
-118.070478,1
-118.0711381,1
-118.1418918,1
-118.0458701,1
-118.1662416,1
-118.0548781,1
-118.0949401,1
-118.0408767,1
-118.0437853,1
-118.0464462,1
-118.0823102,1
-118.0649769,1
-118.0930634,1
-118.0726464,1
-118.1967417,1
-118.1205748,1
-118.1969351,1
-118.0639286,1
-118.1190766,1
-118.1190657,1
-118.1188201,1
-118.1256832,1
-118.1795934,1
-118.1490046,1
-118.100929,1
-118.0922923,1
-118.0464234,1
-118.170872,1
-118.1708625,1
-118.171166,1
-118.0398821,1
-118.0609555,1
-118.0568034,1
-118.1971601,1
-118.1892943,1
-118.1892668,1
-118.169283,1
-118.200217,1
-118.1719363,1
-118.1957854,1
-118.1430415,1
-118.195081,1
-118.1012485,1
-118.1209936,1
-118.1936073,1
-118.1206139,1
-118.1957369,1
-118.1221054,1
-118.1687844,1
-118.1205019,1
-118.1598392,1
-118.1734841,1
-118.1290048,1
-118.1189025,1
-118.1077105,1
-118.1714282,1
-118.2269295,1
-118.1915854,1
-118.176038,1
-118.147917,1
-118.096378,1
-118.1211144,1
-118.1190461,1
-118.1731191,1
-118.1214407,1
-118.1002834,1
-118.2031818,1
-117.7541599,1
-118.066445,1
-118.0702348,1
-118.2157289,1
-118.1230972,1
-118.1832478,1
-118.0673195,1
-118.1713381,1
-118.1335179,1
-118.0418984,1
-118.074365,1
-118.0925908,1
-118.0591445,1
-118.092549,1
-118.0660567,1
-118.0341382,1
-118.0990886,1
-118.1837749,1
-118.1220611,1
-118.1251889,1
-118.1207484,1
-118.0332786,1
-118.1228667,1
-118.2063265,1
-118.0580632,1
-118.0523574,1
-118.0701536,1
-118.0525985,1
-118.0909751,1
-118.0484027,1
-118.0458196,1
-118.0563238,1
-118.0574275,1
-118.0396585,1
-118.0759686,1
-118.0938888,1
-118.0930646,1
-118.2197941,1
-118.0653507,1
-118.1026754,1
-118.1227154,1
-118.1820057,1
-118.1981549,1
-118.1872093,1
-118.1636036,1
-118.102202,1
-118.0574128,1
-118.0946725,1
-118.1183464,1
-118.1709227,1
-118.1911669,1
-118.1255089,1
-118.1251061,1
-118.124954,1
-118.1471486,1
-118.1876503,1
-118.187732,1
-118.165234,1
-118.0353574,1
-118.0463648,1
-118.1198822,1
-118.1910955,1
-118.1480445,1
-118.1734946,1
-118.1252289,1
-118.1239793,1
-118.1724718,1
-118.1698449,1
-118.1579627,1
-118.1577303,1
-118.1024825,1
-118.1181731,1
-118.1940185,1
-118.1973088,1
-118.199078,1
-118.1741585,1
-118.1687471,1
-118.2172552,1
-118.216672,1
-118.1892511,1
-118.1883926,1
-118.1856282,1
-118.1277724,1
-118.1286396,1
-118.1244773,1
-118.1883993,1
-118.0990461,1
-118.1917272,1
-118.1698257,1
-118.1705514,1
-118.1286972,1
-118.0954864,1
-119.4179324,1
-118.214618,1
-118.1577586,1
-118.1272967,1
-118.1273088,1
-118.1294681,1
-118.1304405,1
-118.1294769,1
-118.1564224,1
-118.1284003,1
-118.1275366,1
-118.1274263,1
-118.1284792,1
-118.1588352,1
-118.0846348,1
-118.1920075,1
-118.0462863,1
-118.0424236,1
-118.1004717,1
-118.0409717,1
-118.0510022,1
-118.0530133,1
-118.2169185,1
-118.1037457,1
-118.0662066,1
-118.0670183,1
-118.1327012,1
-118.1301162,1
-118.130032,1
-118.1292389,1
-118.1272187,1
-118.1274256,1
-118.1274299,1
-118.0381827,1
-118.0463021,1
-118.0469463,1
-118.1699567,1
-118.0635774,1
-118.0461987,1
-118.0659618,1
-118.0991229,1
-118.0384278,1
-118.10464,1
-118.1587279,1
-118.1281029,1
-118.128119,1
-118.057848,1
-118.2101524,1
-118.091218,1
-118.1322007,1
-118.1318721,1
-118.1305077,1
-118.1319224,1
-118.1855676,1
-118.1668488,1
-118.1673478,1
-118.1635351,1
-118.090839,1
-118.2152918,1
-118.186811,1
-118.1199722,1
-118.1240593,1
-118.1771549,1
-118.1316241,1
-118.1321607,1
-118.1315778,1
-118.1337451,1
-118.1339766,1
-118.1883655,1
-118.1318376,1
-118.1321469,1
-118.213622,1
-118.1945808,1
-118.1686467,1
-118.169689,1
-118.1687154,1
-118.1025636,1
-118.1633039,1
-118.1468795,1
-118.1466635,1
-118.1469826,1
-118.146156,1
-118.1997255,1
-118.0992024,1
-118.1696335,1
-118.1687445,1
-118.1757677,1
-118.1599547,1
-118.1596777,1
-118.1652254,1
-118.0942727,1
-118.2176621,1
-118.1996161,1
-118.2175972,1
-118.1413701,1
-118.1300876,1
-118.217882,1
-118.1641727,1
-118.2178105,1
-118.1020074,1
-118.0512507,1
-118.0760604,1
-118.0835199,1
-118.0623123,1
-118.0988188,1
-118.1337209,1
-118.115216,1
-118.043972,1
-118.194662,1
-118.1763348,1
-118.0542236,1
-118.1273951,1
-118.1806922,1
-118.1010824,1
-118.0632251,1
-118.0803888,1
-118.0470243,1
-118.061946,1
-118.0795778,1
-118.0662652,1
-118.0790663,1
-118.0824331,1
-118.0465593,1
-118.089358,1
-118.0679195,1
-118.0689235,1
-118.1611304,1
-118.195241,1
-118.0812483,1
-118.0681751,1
-118.0907831,1
-118.093768,1
-118.0812548,1
-118.0804403,1
-118.0995897,1
-118.0804211,1
-118.0787678,1
-118.1220835,1
-118.1624949,1
-118.1038611,1
-118.1120655,1
-118.1091008,1
-118.0845272,1
-118.0870456,1
-118.0649467,1
-118.0888536,1
-118.1938115,1
-118.0727151,1
-118.081793,1
-118.1117898,1
-118.1598432,1
-118.190039,1
-118.1719878,1
-118.1934844,1
-118.1337968,1
-118.1366577,1
-118.0438163,1
-118.1342285,1
-118.1699251,1
-118.0421394,1
-118.1744655,1
-118.2132869,1
-118.1273986,1
-118.1228888,1
-118.1218469,1
-118.1972572,1
-118.1768137,1
-118.1915723,1
-118.1363333,1
-118.1220946,1
-118.1474712,1
-118.1184218,1
-118.134969,1
-118.1350409,1
-118.1338141,1
-118.1350537,1
-118.1690021,1
-118.1796526,1
-118.1904511,1
-118.1907968,1
-118.1350186,1
-118.1443391,1
-118.1041677,1
-118.1033461,1
-118.1237277,1
-118.1247651,1
-118.2010618,1
-118.2040256,1
-118.1249577,1
-118.0649551,1
-118.0656287,1
-118.0615654,1
-118.104138,1
-118.0990285,1
-118.1469107,1
-118.1073322,1
-118.0472651,1
-118.1904952,1
-118.1926023,1
-118.1524333,1
-118.1609702,1
-118.1609063,1
-118.2823817,1
-118.1304341,1
-118.2048701,1
-118.1870498,1
-118.1985197,1
-118.1981768,1
-118.064687,1
-118.1600618,1
-118.1600292,1
-118.1600342,1
-118.1665268,1
-118.2180777,1
-118.2122015,1
-118.186388,1
-118.1169432,1
-118.1980832,1
-118.1543707,1
-118.1859742,1
-118.2181797,1
-118.1321192,1
-118.1824199,1
-118.0021951,1
-118.193735,1
-118.193653,1
-118.110294,1
-118.1603515,1
-118.1783163,1
-118.2056744,1
-118.1939842,1
-117.8790026,1
-118.1852057,1
-118.1459055,1
-118.1271565,1
-118.1338122,1
-118.1864043,1
-118.1307721,1
-118.1391864,1
-117.8658987,1
-118.2050855,1
-118.1867072,1
-118.0433449,1
-118.1314579,1
-118.1862253,1
-118.1863639,1
-118.1230239,1
-118.1937849,1
-118.1137093,1
-117.9761344,1
-118.176332,1
-118.2024071,1
-118.218837,1
-118.1337691,1
-118.1861068,1
-118.1980911,1
-118.1609513,1
-118.1607193,1
-118.1894723,1
-118.1912047,1
-118.1931274,1
-118.1915736,1
-118.1949625,1
-118.1813082,1
-118.1466959,1
-118.1993911,1
-118.168687,1
-118.1682144,1
-118.1057371,1
-118.1858804,1
-118.1424029,1
-118.2002216,1
-118.0472424,1
-118.1887251,1
-118.1884385,1
-118.2325598,1
-118.1839362,1
-118.1676426,1
-118.1870217,1
-118.164382,1
-118.1607981,1
-118.1614583,1
-118.1878289,1
-118.1697673,1
-118.1380244,1
-118.1372396,1
-118.1278594,1
-118.1421098,1
-118.1873046,1
-118.1891479,1
-118.1980838,1
-118.1990058,1
-118.0455787,1
-118.1371517,1
-118.1883168,1
-117.693168,1
-118.1873915,1
-118.2097855,1
-117.6858083,1
-118.1382925,1
-118.1382933,1
-118.1702752,1
-118.1870223,1
-118.1921686,1
-118.2165624,1
-118.2249095,1
-118.1618662,1
-118.1297655,1
-118.1144546,1
-118.2192964,1
-118.0615344,1
-118.2058563,1
-118.1670773,1
-118.0923113,1
-118.2097613,1
-118.1882418,1
-118.1799212,1
-118.1411375,1
-118.0499636,1
-118.1868111,1
-118.1386687,1
-118.1773741,1
-118.0906649,1
-118.181758,1
-118.1676614,1
-118.1679377,1
-118.139949,1
-118.209802,1
-118.2263396,1
-118.1620496,1
-118.1168651,1
-118.1668632,1
-118.158929,1
-118.2080574,1
-118.103855,1
-118.1413327,1
-118.1748432,1
-118.160968,1
-118.1598567,1
-118.1388536,1
-118.1394004,1
-118.1388963,1
-118.1805141,1
-118.2223621,1
-118.1466931,1
-118.1327883,1
-118.1703382,1
-118.1426486,1
-118.1047902,1
-118.191459,1
-118.1922363,1
-118.2130253,1
-118.1553543,1
-118.2149464,1
-118.2200646,1
-118.1893572,1
-118.1129532,1
-118.1870575,1
-118.1748242,1
-118.2017425,1
-118.1826081,1
-118.2493329,1
-118.1959076,1
-118.1966852,1
-118.2199353,1
-118.1598711,1
-118.1699681,1
-118.1407862,1
-118.056689,1
-118.1400501,1
-118.1664101,1
-118.1194656,1
-118.2122001,1
-118.1774315,1
-118.2235599,1
-118.2197896,1
-117.8974625,1
-118.0762498,1
-118.1430853,1
-118.1440631,1
-118.1992242,1
-118.1416658,1
-118.1368862,1
-118.0564752,1
-118.1379833,1
-118.1313634,1
-118.190343,1
-118.1422423,1
-118.1654727,1
-118.1654994,1
-118.1663846,1
-118.1291002,1
-118.1267929,1
-118.1202544,1
-118.1660804,1
-118.1151253,1
-118.139914,1
-118.167679,1
-118.1709146,1
-118.1390904,1
-118.1745012,1
-118.130533,1
-118.1415588,1
-118.142476,1
-118.1754111,1
-118.1893419,1
-118.1270263,1
-118.1413843,1
-118.1947889,1
-118.1622375,1
-118.165937,1
-118.1589172,1
-118.1556454,1
-118.1426099,1
-118.1690618,1
-118.1294873,1
-118.215167,1
-118.1135023,1
-118.1649813,1
-118.0768454,1
-118.0697926,1
-118.1287033,1
-118.1432631,1
-118.1433622,1
-118.1434885,1
-118.1446723,1
-118.1338521,1
-118.2221197,1
-118.1650709,1
-118.1720156,1
-118.1957802,1
-118.1944096,1
-118.197398,1
-118.1228108,1
-118.190545,1
-118.1806845,1
-118.1988404,1
-118.2232234,1
-118.1899366,1
-118.0633208,1
-118.2017752,1
-118.1850452,1
-118.1960063,1
-118.1212655,1
-118.1101871,1
-118.2143835,1
-118.1087245,1
-118.2009307,1
-118.1579439,1
-118.2017946,1
-118.1933641,1
-118.1384114,1
-118.1259771,1
-118.1928761,1
-118.2034825,1
-118.1961802,1
-118.19632,1
-118.1953063,1
-118.1944094,1
-117.181034,1
-117.9236172,1
-118.2017715,1
-118.189867,1
-118.1935595,1
-118.1135385,1
-118.1827684,1
-118.2043102,1
-118.1959712,1
-118.1352735,1
-118.1931187,1
-118.1927737,1
-118.1910895,1
-118.1995129,1
-118.17948,1
-118.1208919,1
-118.1456782,1
-118.1050108,1
-118.186116,1
-118.1756466,1
-118.1618305,1
-118.1440446,1
-118.1417019,1
-118.1698873,1
-118.120776,1
-118.1023931,1
-118.1085554,1
-118.1358057,1
-118.1923965,1
-118.1926399,1
-118.1052529,1
-118.1343048,1
-118.2018696,1
-118.0951879,1
-118.192361,1
-118.1055091,1
-118.1921168,1
-118.1923767,1
-118.180071,1
-118.1806414,1
-118.1806509,1
-118.1825922,1
-118.1809475,1
-118.1235029,1
-118.1921645,1
-118.1966554,1
-118.196956,1
-118.1981328,1
-118.2111218,1
-118.1365848,1
-118.2279997,1
-118.1365684,1
-118.2173192,1
-118.223476,1
-118.1633258,1
-118.1014091,1
-118.1804919,1
-118.1736455,1
-118.1806723,1
-118.1818464,1
-118.1796532,1
-118.1373692,1
-118.1271262,1
-118.1968197,1
-118.2008267,1
-118.1437035,1
-118.145004,1
-118.1882789,1
-118.1643949,1
-118.1392119,1
-118.1810789,1
-118.1948183,1
-88.4096744,1
-92.9081783,1
-118.1012925,1
-118.1589482,1
-118.1372131,1
-118.0744602,1
-118.1963963,1
-118.182001,1
-118.1748936,1
-118.1457544,1
-118.1963754,1
-118.1756987,1
-118.1014069,1
-118.1958926,1
-118.1995251,1
-118.1967679,1
-118.1883949,1
-118.1879638,1
-118.1456414,1
-118.1633221,1
-118.189148,1
-118.0622108,1
-118.1778999,1
-118.0613797,1
-118.1888066,1
-118.1588779,1
-118.1951314,1
-118.1459121,1
-118.1210685,1
-118.0508019,1
-118.1963822,1
-118.0882572,1
-118.0597656,1
-118.1970163,1
-118.1008151,1
-118.0289009,1
-118.1081058,1
-118.1402646,1
-118.0631539,1
-118.1457671,1
-118.1457838,1
-118.1458419,1
-118.104303,1
-118.1059849,1
-118.0854208,1
-118.0728817,1
-118.1029063,1
-118.06014,1
-118.1784079,1
-118.145006,1
-118.0631286,1
-118.1114282,1
-118.0629432,1
-118.1785877,1
-118.186121,1
-118.1915261,1
-118.0744663,1
-118.0997868,1
-118.1449034,1
-118.1009747,1
-118.1447382,1
-118.1931256,1
-118.0728115,1
-118.1459107,1
-118.1458889,1
-118.0728291,1
-117.8994046,1
-118.1741633,1
-118.1893611,1
-118.0623119,1
-118.1527252,1
-118.1666581,1
-118.1426248,1
-118.1838317,1
-118.0703335,1
-118.0999052,1
-118.1974145,1
-118.1031008,1
-118.178311,1
-118.1442286,1
-118.0598753,1
-118.1791405,1
-118.1792027,1
-118.1294886,1
-118.170151,1
-118.0613273,1
-118.1409604,1
-118.1985331,1
-118.2014672,1
-118.1463491,1
-118.1426149,1
-118.1425889,1
-118.1786448,1
-118.1699176,1
-118.1449838,1
-118.1438226,1
-118.1784576,1
-118.1788889,1
-118.1068432,1
-118.0582516,1
-118.1736431,1
-118.1736435,1
-118.1445443,1
-118.1446573,1
-118.1454573,1
-118.1447167,1
-118.1988493,1
-118.1976046,1
-118.1452419,1
-118.1690491,1
-118.1804844,1
-118.1246148,1
-118.1424493,1
-118.0566409,1
-118.3490718,1
-118.1247005,1
-118.0567589,1
-118.141433,1
-118.1412681,1
-118.1836651,1
-118.1784098,1
-118.1262805,1
-118.1815196,1
-118.1762961,1
-118.1298845,1
-118.1415153,1
-118.0913589,1
-118.1871105,1
-118.1792186,1
-118.1973428,1
-118.1874703,1
-118.1747278,1
-118.2006063,1
-118.1805556,1
-118.0535551,1
-118.0516712,1
-118.2411499,1
-118.1267017,1
-118.1978903,1
-118.0995738,1
-118.1870766,1
-118.1785337,1
-118.2040526,1
-118.1825022,1
-118.1837365,1
-118.3489502,1
-118.0545494,1
-118.1008231,1
-118.0987022,1
-118.1027741,1
-118.1338658,1
-118.1452694,1
-118.1338535,1
-118.1982638,1
-118.1848406,1
-118.1397727,1
-118.0469348,1
-118.1405034,1
-118.1404806,1
-118.1390189,1
-118.0481027,1
-118.0983342,1
-118.0499606,1
-118.0987202,1
-118.1428746,1
-118.1232391,1
-118.0998234,1
-118.098945,1
-118.1401394,1
-118.0907407,1
-118.0416396,1
-118.1947085,1
-118.1669223,1
-118.1747001,1
-118.1706944,1
-118.201396,1
-118.1882263,1
-118.1012542,1
-118.049606,1
-118.1826621,1
-118.0819494,1
-118.1397889,1
-118.078866,1
-118.133822,1
-118.1640835,1
-118.1629869,1
-118.1381205,1
-118.0888939,1
-118.0525958,1
-118.0990959,1
-118.0451237,1
-118.0505425,1
-118.0450937,1
-118.0934159,1
-118.1631776,1
-118.1424143,1
-118.0923698,1
-118.0987174,1
-118.0886291,1
-118.0871291,1
-118.0859401,1
-118.0709471,1
-118.1969951,1
-118.1960733,1
-118.0574775,1
-118.1480851,1
-118.1410754,1
-118.0681236,1
-118.0689943,1
-118.0806735,1
-118.0720333,1
-118.0799684,1
-118.057315,1
-118.1313958,1
-118.064874,1
-118.0466413,1
-118.4569249,1
-118.171388,1
-118.1931901,1
-118.322771,1
-118.1379974,1
-118.1392576,1
-118.1349716,1
-118.1782402,1
-118.1657518,1
-118.1444745,1
-118.1062973,1
-118.1391088,1
-118.177253,1
-118.1794868,1
-118.19283,1
-118.1773544,1
-118.1163436,1
-118.0978266,1
-118.1307557,1
-118.1763154,1
-118.1959111,1
-118.1736397,1
-118.1882991,1
-118.1857303,1
-118.1009594,1
-118.1240743,1
-118.200737,1
-118.1554507,1
-118.1684731,1
-118.0489514,1
-118.1473086,1
-118.1367907,1
-118.1502507,1
-118.1755618,1
-118.1976366,1
-118.1428256,1
-118.1913735,1
-118.1661462,1
-118.1974098,1
-118.1948558,1
-118.0723395,1
-118.1082821,1
-118.2084336,1
-118.2080929,1
-118.1963865,1
-118.208291,1
-118.177357,1
-118.2078092,1
-118.2035978,1
-118.0720317,1
-118.190128,1
-118.0627914,1
-118.0764972,1
-118.1870722,1
-118.1930476,1
-118.1686842,1
-118.1666723,1
-118.1962147,1
-118.1228273,1
-118.069951,1
-118.2018491,1
-118.0305558,1
-118.1606555,1
-118.0700151,1
-118.0754151,1
-118.2035464,1
-117.971247,1
-118.2216057,1
-118.1520395,1
-118.10623,1
-118.0740394,1
-118.1145179,1
-118.0737617,1
-118.1346234,1
-118.0446344,1
-118.0743801,1
-118.072766,1
-118.0706093,1
-118.198067,1
-118.0444718,1
-118.0677631,1
-118.1984807,1
-118.0697667,1
-118.1328348,1
-118.1336855,1
-118.0676181,1
-118.0679598,1
-118.0677542,1
-118.0677973,1
-118.0680058,1
-118.1395344,1
-118.092973,1
-118.1980464,1
-118.1985547,1
-118.0597633,1
-118.0843749,1
-118.0666157,1
-118.072287,1
-118.0665008,1
-118.0650689,1
-118.063661,1
-118.1352978,1
-118.1873014,1
-118.1186565,1
-118.1352404,1
-118.1337126,1
-118.0616326,1
-118.0630266,1
-118.0702144,1
-118.133754,1
-118.0619689,1
-118.0593391,1
-118.1751663,1
-118.1756493,1
-118.135407,1
-118.0580159,1
-118.1880783,1
-118.0570982,1
-118.0558295,1
-118.1914052,1
-118.1328714,1
-118.1337167,1
-118.1881846,1
-118.144257,1
-118.18802,1
